artist_id,artist_name,song_id,song_name,loudness,song_hotttnesss,tempo,key_confidence,mode_confidence,year,artist_hotttnesss,duration
ARTHKKA122BCFCBF58,Milan Band,SOMJPML12A8C13D74E,Ciao Milan,-9.414,nan,128.598,0.656,0.393,0,0.0,152.0322
ARJDMBO1187B9AD118,Johnny Osbourne,SOCVDYI12AC4687DDB,Lend Me Your Chopper,-9.741,0.0,163.445,0.445,0.496,2004,0.40913486879748406,215.30077
ARYJSY01187B9B7C65,Dolly Parton,SOEVGMZ12A8C1421B5,Letter To Heaven,-11.965,nan,114.027,0.0,0.181,1971,0.6038764869181625,155.21914
AR77FBJ1187FB49D8D,Rance Allen Group,SOCGURJ12AB0182AEE,Heaven is Where The Heart Is,-12.779,nan,111.316,0.662,0.756,0,0.3140117898326241,207.12444
ARFVYJI1187B9B8E13,Pearl Jam,SOHTWLT12A8C13CFE1,Inside Job,-8.403,0.6593046691644056,105.994,0.743,0.727,2006,0.6079718095629023,428.56444
ARBM4TC1187FB5CE98,Natalie Cole,SOVQZYP12A8C144692,Take A Look  (LP Version),-13.251,nan,88.489,0.015,0.236,0,0.5077816674051294,185.7824
ARMQHX71187B9890D3,Mastodon,SOHHANU12A58A77C66,The Czar: Usurper/Escape/Martyr/Spiral (Album Version),-5.884,0.6266128026956008,118.433,0.539,0.617,2009,0.5742747305168561,654.28853
ARYXJ5A1187B9B9E56,Kiril Valeri,SOTHWPG12AB018C90E,Bulgarian Dream,-6.929,0.2707759989463275,96.007,0.0,0.232,0,0.433945513830991,306.72934
ARULHJM1187B997004,Word,SOOQHNV12AB0186CD4,Amalgama,-4.198,nan,187.807,0.457,0.398,0,0.24634071356237247,229.51138
AROTIMO1187FB532BF,DJ Quik,SOSGXRU12AAF3B2B07,Born and Raised In Compton,-6.998,nan,181.115,0.025,0.312,1991,0.41339391128749997,205.58322
AR0X3JJ1187FB3A9A7,Hank Locklin,SOFRUDU12A8C13A40C,We're Gonna Go Fishin',-12.772,0.4944895175021134,148.357,0.826,0.936,0,0.3794369722404727,127.05914
AR035N21187FB3938E,BT,SONXLQQ12AB0184B54,Robbers Kill Cop,-18.147,0.30416950343527516,136.164,0.0,0.0,0,0.5122267383177268,44.35546
ARA0H5U1187FB47949,2-4 Grooves feat. Reki D.,SOKPHVH12AB0187460,Relax,-7.661,nan,126.941,0.648,0.629,2009,0.4269442562357665,203.83302
AR358YS1187FB44A29,The Jordanaires,SOIUGDX12A6D4FDECA,Sweet By And By,-17.308,nan,159.582,0.526,0.595,0,0.28356259598084455,176.50893
ARANOZN1187B9B373E,Descendents,SOAYYDM12AB01817E6,Orgofart,-28.347,0.5194485814940588,89.495,0.006,0.127,1986,0.4765593789777819,140.66893
ARHONG11187FB3B120,L.A. Guns,SORAJXA12A58A7A4C9,Bitch Is Back,-2.869,nan,102.259,0.608,0.505,1988,0.45694055844157816,201.09016
ARRA2F91187B9B4061,Bare Jr.,SODJUNF12A8C13337F,Naked Albino,-7.309,0.0,107.529,0.647,0.54,1998,0.3605835821516753,254.79791
ARSGZ3J1187FB3E610,Shelley Fabares,SOVDDWO12A6D4F9A78,Johnny Loves Me (LP Version),-15.351,0.0,99.408,0.675,0.353,0,0.3701947010583135,143.0722
ARMQ32V1187B9999F3,Norrie Paramor,SOFGQAP12AB0185946,Dearly Beloved,-25.694,0.0,79.731,0.753,0.629,0,0.2506012864465103,163.49995
AR8EDG51187FB41A08,Gary Hobbs,SORGLCR12AB0184B69,The Look Of Love,-9.435,0.0,188.502,0.403,0.578,0,0.38976551809145177,289.64526
AR1GYND1187B9A9CD3,Diesel Boy,SOLBIIE12AB0184DFC,Cooler Than You,-4.793,0.40565219615969267,133.729,0.724,0.583,1998,0.37668863102209926,124.15955
AR1PCLK1187FB5BBFF,Angelo Badalamenti,SORHOEV12A81C20F71,Taryns Deepest Fear,-17.623,0.4454545254934259,139.136,0.694,0.591,0,0.39945172400502926,167.3922
ARF0W6Z1187B9AC325,Cradle Of Filth,SOFPYXC12A58A7A4B9,Summer Dying Fast,-6.2,nan,193.693,0.341,0.369,1994,0.5725833363950456,321.35791
ARWGIOC1187FB4CBEF,Jim Chappell,SOFQGCQ12AB0183609,Still,-19.821,nan,76.693,0.693,0.528,0,0.36150980217715184,263.94077
ARZHLNX1187FB4B8E7,Ladybug,SOEBDBO12AC4688712,Snapshot,-9.632,nan,126.95,0.432,0.304,0,0.22005076466880738,341.36771
ARC25S11187B993923,Bandido,SONIQSB12AB0189829,End Of The Road (Head Hornys Remix),-5.671,nan,144.812,0.598,0.532,0,0.32785892465345917,333.13914
ARKE8PP1187B997DD4,Brixx,SOYNEII12AB0181DB6,7 Miles,-11.708,nan,138.003,0.7,0.319,0,0.0,349.12608
ARK9TRQ1187B99C095,Nine Inch Nails,SOKIGWD12A6701DE9D,The Frail,-16.968,nan,130.284,0.576,0.621,1999,0.5984585009824434,168.56771
ARGTUWC1187B9904A0,Susana Seivane,SOHXKAN12AC46872F1,Para Milladoiro,-13.038,0.0,152.013,0.881,0.901,2010,0.2979492662186256,350.71955
ARFS01P1187B9A395A,Leland Martin,SOQZHMH12A8C13A393,Stone Cold Fingers (Bonus Track),-10.647,nan,159.968,0.852,0.743,0,0.2721901520589511,175.62077
ARGWIHH1187B9A79B0,Test Icicles,SOLEYPL12A6D4F83CE,Snowball,-4.172,0.5430528641992896,75.031,0.441,0.326,2005,0.3734642277637134,190.24934
AR5MK521187B98E0B8,Heaven 17,SOZFCNC12A6D4F76F3,(We Don't Need This) Fascist Groove Thang,-10.756,nan,150.837,0.473,0.505,1981,0.46155845195981815,255.16363
ARU22AM1187B9961EA,React,SOPUQFS12A8C13DE1E,Drunk Alone,-3.422,nan,143.231,0.634,0.52,0,0.2473405842381235,120.2673
ARTB56G11C8A41569D,Sven Tasnadi,SOPNRDT12AB018A2D8,Charisma,-12.26,nan,123.993,0.259,0.462,0,0.30660364129709755,557.26975
AR93RTI1187B98ECFB,Mance Lipscomb,SOGTLVU12A8AE47D5D,Going Down Slow,-23.527,0.3509795063714294,97.981,0.681,0.541,2000,0.3323898702808034,187.53261
AR9AN471187B99E0DA,Scott Wesley Brown,SOXNMDZ12A6D4FA20D,All Rise,-9.435,nan,137.288,0.783,0.704,0,0.34240639110484233,295.60118
ARAR4YH1187B98BF2A,Flávio José,SOGOJBW12AB018513B,Jogo Limpo,-8.639,0.0,168.323,0.372,0.467,0,0.29547099049043,252.02893
AR567PN1187FB4B4F2,Moss,SONNOCP12A8C145220,Silent Hill,-7.672,0.5708506420788445,111.079,0.144,0.287,2009,0.3895355761888646,329.35138
ARYKF861187B99C74B,Pery Ribeiro,SOUDHTP12AB0183403,Our Love Is Here To Stay,-13.668,0.0,133.009,0.097,0.325,0,0.31213122149558203,180.00934
AR4K59J1187FB3759B,Soular,SOWDEPU12A8C137B14,Everything Changes,-6.885,0.23584620327944406,146.577,0.516,0.59,0,0.276702624728755,244.45342
ARLSF8H1187B9A76B0,Dimmu Borgir,SOJBYGW12A8C13A497,Master Of Disharmony,-4.2,nan,140.458,0.34,0.34,1996,0.5996026426495992,282.53995
ARDG9Z71187B997023,Public Image Ltd,SOQDTQP12A6D4F793F,(This Is Not A) Love Song (Live),-16.433,0.263969820176701,132.506,0.551,0.583,1983,0.41551708285972627,388.28363
AR56P361187B9AC4DB,Gary Moore,SOJHKYL12A6D4FA0AC,What Are We Here For,-6.951,0.4471357962861778,153.862,0.04,0.148,1997,0.4671106485845494,345.93914
ARDDHGI126E2B3AA76,Pascal Sangla,SOJVWBA12AB018C326,Une petite pause,-14.737,0.0,93.238,0.847,0.639,2010,0.0,243.1473
ARVML631187B99E90D,The B-52's,SONRSQW12A6D4F6D1C,Wig,-9.628,0.7140465527721864,124.086,0.427,0.398,1986,0.5375372013052252,261.74649
ARBKMHZ11F4C843491,Dakis,SONTBYD12A58A77A29,Perasmena Mesanihta,-8.46,nan,66.765,0.558,0.54,0,0.0,172.25098
ARD3LXU1187B9ABFC5,Sex Pistols,SOMKMPB12A8C1447D0,God Save the Queen (Live),-3.736,0.4137398358601097,145.518,0.558,0.533,1988,0.5492043838770254,216.60689
ARXOTQH1187FB57084,Chris Brown,SOSGQPS12A8AE48538,Forever,-4.376,nan,139.998,0.638,0.371,0,0.8521862384017338,363.59791
ARMG6K31187FB55677,Deekline & Wizard,SOKENJQ12AB017EC8C,Sun Is Shining,-6.947,0.319565986882865,90.648,0.674,0.556,2004,0.0,271.77751
ARFUSID1241B9C9462,Daniela Dessì,SOBNTXB12A8C1428BA,New Age,-12.279,nan,140.334,0.706,0.629,0,0.0,330.65751
ARC6UC81187B989062,Hem,SOIKIJC12AC3DFB3D2,Have Yourself A Merry Little Christmas,-15.736,0.3603705827121406,89.86,0.783,0.674,2005,0.45343579119347505,133.27628
ARKZJ301187FB521B2,Lily Allen,SOFJNQR12A6D4FAE92,U Killed It,-5.871,0.5669884440404037,156.097,0.594,0.509,2006,0.5354083792298137,264.69832
ARVKAWO11F50C47C9A,Pentangle,SOGDFIT12AB018528B,Rain And Snow,-12.053,nan,179.501,0.579,0.405,0,0.33364914079207836,228.51873
ARHXBJI1241B9C8B7F,DJ Dips,SOOIZTH12AB018C12E,Gerra De De,-6.248,nan,86.689,0.611,0.544,0,0.31398973328035057,240.3522
ARTFLEU1269FCD1FE3,Ana Bekuta,SOQPJUL12AB0189379,Kako mi je pitas sad,-13.703,nan,160.261,0.757,0.637,0,0.3050742624735008,145.57995
AR0LVFQ1187B9A84E0,Jason Miles,SOMBQEO12A8C135018,Voices On The Corner,-9.716,0.2538347361322313,101.03,0.391,0.316,0,0.37176089539478846,235.80689
ARU9KWP1187B98B2A7,Busdriver,SOCQWKZ12A8C13CE4C,(Bloody Paw On The) Kill Floor,-6.258,0.5194030457366698,155.038,0.211,0.363,2007,0.3494763271978497,192.1824
ARZ05QG1187FB3843E,Byther Smith,SONETAN12A58A7ACEB,I Wish My Mother Was Here,-11.702,0.4373517613872757,117.168,0.826,0.912,1989,0.3622840901263234,418.87302
ARTEGHH1187FB435C8,Bebo & Cigala,SOKEXTF12A8C13AE7E,Inolvidable,-14.509,0.6765489056009939,132.967,0.414,0.485,2003,0.35162446889739807,198.26893
ARASSX21187FB528B7,Bizarre Inc,SOUJISW12CF4E09416,Miracle,-9.062,nan,139.91,1.0,0.726,1996,0.3547257553023712,420.10077
ARRH2S81187B98C8AA,Bongzilla,SOJKDKH12A58A761A2,Witch Weed (Live),-6.788,0.46054128135865785,95.882,0.535,0.333,1999,0.4460715844124553,397.26975
ARSF4161187B9B449F,The Gone Jackals,SOTWWBZ12AB01845E0,Not Buried Deep Enough,-12.772,0.4952936212921635,135.175,0.685,0.418,1995,0.35300068828370523,229.79873
AR87OXB1187FB39E0B,The Willis Brothers,SOKZTUH12AB018B938,Give Me 40 Acres (To Turn This Rig Around),-9.258,nan,121.983,0.804,0.728,0,0.17306799943289988,150.64771
ARCLCFS1187B9AE476,Laurindo Almeida / Carlos Barbosa-Lima / Charlie Byrd,SOQDTZG12A8C1442E3,Ernesto Nazareth,-24.597,nan,169.775,0.206,0.323,0,0.3419045735408989,286.14485
ARWAPYC1187FB3FCAF,S.U.P,SOIFOLA12AB017CDA1,The Cube (Live),-8.161,nan,137.862,0.582,0.606,2001,0.272385459553457,384.70485
ARILV5E1187B9959C8,Boogie Pimps,SOKHVZO12AB0184C4D,Get Back Down,-6.751,0.0,83.326,0.46,0.716,0,0.3653396527140089,415.03302
ARHSAFX1187B98E89A,Brian Keane,SOMISOP12AC468D9D5,Battle Of The Rosebud / Cries,-29.295,nan,117.667,0.0,0.0,0,0.3008559001020913,133.53751
ARGR9FY1187FB4D0E7,Aberdeen,SOOZKNQ12A6D4F6FD4,Beyond the Light,-12.658,nan,90.908,0.731,0.577,0,0.3432756605456756,266.70975
ARVG4OK1187B9B6BD3,The Killers,SOGOQGE12AB0182907,Spaceman,-6.546,nan,151.953,0.49,0.469,2008,0.8195882822285578,284.3424
ARGCY1Y1187B9A4FA5,Gloriana,SOWTIDJ12AB018808C,Pulecenella 'e mò,-17.522,0.0,161.054,0.437,0.465,0,0.4772251904432169,179.06893
ARYFROT1187B9B78C2,Butterfly Temple,SONIHLC12AB0187B0C,Iskorosten' (instr.),-10.777,nan,159.895,0.246,0.326,0,0.36674393175597547,100.5971
ARIN12F1187FB3E92C,Grant Geissman,SOLBHCO12AB018769A,Big Stax/High Volts (Album Version),-9.993,0.0,128.219,0.802,0.463,0,0.31724842518014,320.60036
ARMZ4PD1187B9ACBCD,20/20,SOVZVPT12AB018A59E,It Goes On,-12.99,0.0,101.229,1.0,0.947,0,0.3148821836230177,302.36689
AR0CWSC1187B9AFE3F,José Augusto,SOZWDHS12AB0188A33,Pecado De Amor,-8.339,nan,98.859,0.106,0.324,0,0.32246815446359933,284.70812
ARD5K161187B9AC784,Orbital,SOFSKON12A8C13B3B5,Illuminate,-6.531,0.6885218441194627,125.975,0.509,0.519,2001,0.49866887479608674,327.8624
ARUZRFN1187B98AC05,Bone Thugs-N-Harmony / Akon,SOBOCAG12A6BD55D56,Never Forget Me,-6.933,0.5578803889070679,154.09,0.529,0.317,2007,0.5551383219226409,286.30159
ARSTH0R1187B98951E,Moonsorrow,SONCYFS12A8C14261E,Ukkosenjumalan poika,-4.178,nan,124.237,0.764,0.561,2001,0.4426520030419225,356.49261
ARSL5SP1187B9A7AE0,N.W.A.,SOTNBNN12A6D4F6CC7,A B***** Is A B***** (Edited),-8.91,0.0,97.099,0.445,0.419,1989,0.5204078597263393,168.75057
ARCE0H01187B9AF741,Rage Against The Machine,SOXZLDX12A58A7CE52,Kick Out The Jams,-2.069,nan,140.63,0.539,0.379,2000,0.5890867998181334,201.56036
ARW4AGO1187FB4F107,Jazz Gillum,SOEESQT12A8C13C7D5,Me And My Buddy,-16.844,nan,101.41,0.04,0.123,0,0.28228640563265106,185.67791
ARZWK2R1187B98F09F,Rise Against,SOSKUNI12AB0187F12,Amber Changing,-3.803,0.696469436584313,186.254,0.355,0.354,2003,0.6250804809743595,218.8273
ARDOOH01187B991055,Ultraviolence,SOSLFMU12AB018FFEA,Murder Academy,-10.57,0.21508031850922793,210.47,0.745,0.556,1995,0.3744494304968199,303.04608
ARMBTFC1187FB56343,Korn,SOOKISK12AB0180667,Hey Daddy,-6.694,nan,94.057,0.435,0.467,1999,0.5582983481283147,224.522
ARBH0MS1187FB36311,Sir Neville Marriner,SOVGBEK12A8C134E04,4 Sea Interludes Op. 33a: Storm,-16.753,nan,100.349,0.517,0.396,0,0.35303405577540575,315.27138
ARTXEZN1187B9B8190,Agnes,SORJOMF12AB0186F78,I Need You Now,-4.376,nan,124.009,0.727,0.552,0,0.4413555620481791,275.06893
ARBM57Q1187B9AF97C,James Horner,SOVTGXQ12A6D4FB9CA,Atmosphere Station,-38.525,0.5452302938983613,90.084,0.137,0.399,1986,0.491828704353138,191.81669
ARED2DG1187FB3CB4D,Tantric,SOLKTEK12AB018BE1A,Walk Away,-1.843,0.4471357962861778,106.698,0.796,0.732,2009,0.4671335192037262,177.24036
ARMQHX71187B9890D3,Mastodon,SODYZIU12A8C13FBD9,Shadows That Move,-3.937,0.7841946159560662,89.78,0.604,0.402,2001,0.5742747305168561,233.58649
ARNIFX51187FB418EA,Xcultures,SOJRCDU12AB0189D27,Smile,-16.006,0.21425344896156936,107.177,0.054,0.334,2000,0.26627528554651025,38.3473
AREW1KO1187B98E42E,The Irish Tenors,SOBMHTY12AC9097B7C,Mountains Of Mourne,-19.794,0.0,152.258,0.045,0.344,0,0.37486261636349727,100.85832
ARUJ5A41187FB3F5F1,U2,SOZWHVZ12A6D4F90E7,Kite Live from Sydney,-7.614,nan,134.083,0.878,0.916,2007,0.7503115032482077,485.19791
ARE2BVT1187B9AC9A2,Little Joe,SOQAHUW12AB0181F04,Loco (Crazy),-10.274,nan,106.398,0.606,0.598,0,0.2928015391228553,239.01995
ARMBTFC1187FB56343,Korn,SOVHRBI12A81C22E02,Ever Be,-5.912,nan,160.022,0.439,0.383,2007,0.5582983481283147,288.49587
AR97EHA1187B98AD5F,Blind Blake & The Royal Victoria Hotel Calypsos,SOHULHF12AB017F6CF,Oh Look Misery,-7.108,0.0,101.492,0.497,0.494,0,0.3513450770925733,151.53587
ARFTMGO1187B9A777A,Percy Faith,SOFWWGY12AB0185BC5,Yesterdays,-15.578,nan,86.141,0.837,0.718,0,0.38811277380636255,160.28689
AR5J8XN1187B9B712E,Extreme,SOEETVW12A6D4F93B8,Teacher's Pet,-9.334,0.6217655825179751,120.097,0.306,0.369,0,0.4977114441406651,181.55057
AR4B3RX1187B9A868A,Alexandre Desplat,SOJTIKK12A8C13B15E,Palmer enquête,-16.942,nan,128.173,0.417,0.524,2004,0.5603808051579506,70.26893
ARE1N571187B98A47D,Prozak,SOQBQWN12AB0186782,Go To Hell,-6.021,0.6068163271702843,88.835,0.364,0.433,0,0.37425994009152513,173.24363
AR8XG9J1187FB418C1,Jerry Butler,SOKLQWF12A8C1423F2,Moon River - Original,-13.135,0.0,105.24,0.426,0.45,0,0.38958978111331777,155.74159
ARHSS201187B98A8CC,Yvette Horner,SORQLMX12A8C133FCD,La Plus Bath Des Javas,-6.893,nan,162.385,0.881,0.724,0,0.2958898118327957,148.03546
AR02PUA1187FB52574,Delta 9,SOCLQKJ12AF72A4AB0,Infidel,-9.506,nan,109.636,0.171,0.24,0,0.4095505953637158,94.06649
AR6892W1187B9AC71B,Placebo,SODWXQV12A6310F10D,English Summer Rain,-7.255,0.8737024949104306,108.264,0.532,0.523,2003,0.5864333787181634,241.52771
ARGNGRI11E2835D567,Tam Tam Go!,SORKRKK12A8C13C12F,Spanish Shuffle (Album Version),-7.684,nan,119.524,0.51,0.456,0,0.31669216154699004,226.82077
ARQDYV0119B866800F,Gertrudis,SOQPPKZ12A58A7B1EC,Intro,-12.385,0.3231121208952123,97.76,0.0,0.0,2009,0.3448144687039853,106.52689
ARN5W1B1187B98BE10,Warrior King,SOXSUNF12A8C134195,Empress So Divine,-4.779,0.5375039041917102,241.877,0.693,0.501,2002,0.41323788392454475,224.28689
ARBJSO81187B9BA09B,Soda Stereo,SOVRJYX12AB01844E1,Terapia De Amor Intensiva,-11.356,0.5473248320344863,91.328,0.403,0.196,1988,0.46682699252718746,340.29669
ARETCTY1187FB4C033,LORE,SOMOHEI12AB018785F,Haunting,-8.147,0.4943573242520118,130.062,0.9,0.702,0,0.3941275766079933,216.55465
ARQXR6R1187FB46FD6,Soul Asylum,SOOGRLD12A8C132B2F,Lies Of Hate,-6.582,0.3603705827121406,68.734,0.905,0.883,1998,0.4667756219262354,279.2224
ARP8TSJ1187FB54852,Carl Doy with NZSO,SODAEVD12AB01886BB,The First Noel,-16.527,0.0,94.658,0.954,0.647,0,0.29265645350931985,158.56281
AR3PN3R1187FB4CEBD,Horace Andy,SOAESJW12A8C137CC2,Musical Episode,-10.173,0.34580223396532944,102.055,0.166,0.211,2005,0.3742711738564048,234.44853
ARQGYP71187FB44566,Jimmy Wakely,SOHCYVK12AB017BBF2,Beautiful Brown eyes,-14.123,0.46264318259167037,109.065,0.745,0.704,2001,0.29153972708877773,155.95057
ARHVU591187B99F46A,The Nightraver & The Magican,SOCWXYM12AB018BDF3,Drop the Bass,-5.483,0.0,184.981,0.741,0.548,0,0.24424364253565956,233.53424
ARV2V751187FB4330F,Rah Digga (Featuring Outsidaz),SOSYVIZ12A8C141964,The Last Word (Amended Version),-7.307,0.4051157216913865,201.802,0.638,0.684,2000,0.41144814277843267,256.80934
ARX9YIP1187B98A656,RUN-DMC,SOTVEKK12A8C1392E1,Hard Times,-12.75,nan,119.67,0.572,0.382,1984,0.6066301517291853,234.65751
ARPPURC1187B990FB7,Bert Kaempfert And His Orchestra,SOHGAJH12A6D4F8F58,Just As Much As Ever,-10.328,nan,105.181,0.377,0.395,0,0.3676398705552997,163.76118
AR0X3JJ1187FB3A9A7,Hank Locklin,SOCTSJA12AC9618325,Filipino Baby,-9.668,0.0,165.668,0.703,0.653,0,0.3794369722404727,159.03302
ARYECMK1187FB5C081,Lady May,SOTYCYE12AC468AA08,The Boss,-5.444,nan,188.056,0.695,0.61,0,0.28369917555463986,214.04689
AR74Q3R1187B9B24C3,Nightwish,SOAKXET12CF5F86E71,Escapist,-4.144,nan,143.97,0.569,0.591,2007,0.59362436552686,301.06077
AR1PCLK1187FB5BBFF,Angelo Badalamenti,SOYDHCW12A6D4F9A2E,Jeffrey's Dark Side,-18.349,0.6153722556990726,61.883,0.163,0.348,1987,0.39945172400502926,109.37424
AR0G47L1187B98CC6D,Frank Chacksfield,SOGBJSK12AB018D052,Someone to Watch Over Me,-20.964,nan,0.0,0.569,0.623,0,0.3463575222425513,151.82322
ARKUP6H1187FB3F8E3,Cesar Camargo Mariano/Helio Delmiro,SOSTFTW12A8C13B84A,Milagre Dos Peixes/ Musica Incidental: Cais/ Music Incidental: San Vicente,-11.877,nan,163.167,0.577,0.4,0,0.3175048563569101,287.11138
ARHRP6Q1187FB3F016,Buzzhorn,SOLHFZF12AB018AB3E,Pinned To The Ground (album version),-5.627,0.1938578025491923,144.836,0.03,0.39,2002,0.3784984931062794,239.98649
AR10USD1187B99F3F1,Silverstein,SOZEHMC12A6D4F9F30,Always And Never (Album Version),-1.998,0.6586239272874229,108.499,0.548,0.602,2005,0.6055071356905752,229.642
ARTW7I31187B9A4CA9,!!!,SOYHNTG12A6D4F5703,Myth Takes,-7.901,0.0,193.978,0.673,0.677,2007,0.48213108105290364,143.98649
ARQCMZ01187B99342C,The Secret Life of Teenage Girls,SOGBRIU12A582A214C,Carpe PM,-8.798,0.19473522935003107,88.935,0.0,0.0,0,0.23313168694832853,153.20771
ARSZ6MA1187FB43D29,The Notorious B.I.G.,SOLCPEB12A58A7BF47,Who Shot Ya (Amended Album Version),-5.934,0.2742817042441851,91.69,0.613,0.462,2007,0.5065453194851007,316.65587
ARDIBRT1187B9AF176,Led Zeppelin,SOFOGMR12A8C140FFF,Poor Tom (Album Version),-10.7,0.3127699195304257,210.8,0.076,0.342,1982,0.6344123849303008,182.09914
ARY80281187FB3E380,Sandi Thom,SOBJYXZ12A8AE45FF1,Wounded Hearts,-4.332,0.41967427880955327,82.205,0.666,0.578,2008,0.40503129793646875,205.21751
ARXSPYZ1187B98972A,Carl Belew,SOGJSEF12AB01847D4,Love's Been Good To Me,-15.672,nan,121.563,0.64,0.477,0,0.25749632817123713,131.05587
ARR2TI31187FB380FE,The Field Mice,SOCVGQS12A8C13D7DF,When Morning Comes To Town,-15.54,0.5316127691991754,162.682,0.356,0.524,1989,0.4092921169313016,316.73424
ARNILB71187B99EC88,Billy Higgins_ Bob Berg_ Cedar Walton_ Tony Dumas,SOGVRHK12A8AE47FFB,Estate,-14.621,nan,106.219,0.191,0.366,0,0.3331545078233844,431.64689
AR0OEYB1187FB4A81E,Catherine Howe,SOGGYSM12A58A79111,Freedom Enough (From Silent Mother Nature),-11.428,0.0,172.337,0.686,0.508,0,0.31920972076720344,183.37914
ARH4N0N1187FB3E1F1,Malkit Singh,SOHCENZ12A8C13AC85,Hai Shava,-11.273,nan,210.305,0.75,0.675,1993,0.3244308919925855,324.51873
ARDQO721187FB3C6D9,Rodney O & Joe Cooley,SOIKVVS12AB0184063,Nutty Block,-9.745,0.0,175.393,0.035,0.607,1991,0.30790209386949613,172.01587
ARIFGKC1187B9B04D5,Dean Martin,SOYCTBG12A8C144341,Until You Love Someone,-10.917,nan,128.459,0.301,0.358,2005,0.6239702655142668,165.66812
AR4IWYN1187FB47DF6,Strata,SOMCCPJ12A8C142B6B,Part One From Triomusic,-21.787,0.0,109.671,0.656,0.463,2004,0.4822988321304963,377.67791
AR9YQN31187FB45B34,James Darren,SOVKCDB12A6D4FB2AB,Hello Young Lovers (LP Version),-14.449,nan,141.024,0.378,0.208,0,0.34360538262619794,145.00526
ARV3IN31187FB4AAAE,Till West & DJ Delicious,SOONOZL12A6D4FC475,Same Man,-7.535,0.7215726608393865,125.558,0.087,0.468,2006,0.32684529983300464,153.28608
ARCID1N1187FB51DA0,Carlos Nuñez,SOIHZMH12AB017DF93,Quiero Ir Ao Mar,-10.918,nan,211.327,0.779,0.773,2005,0.3849861165778121,215.35302
ARKCTSM11F4C83C839,Igor Stravinsky,SOCQJBX12AF72AA6F2,The Owl and the Pussy-cat,-21.25,nan,147.637,0.388,0.438,0,0.49576633024009714,156.70812
AR7JBP41187FB3EA8A,Gene Clark,SOMWLCK12A8C135D69,Set You Free This Time,-12.77,nan,98.49,0.327,0.578,1998,0.5270663350675943,168.38485
ARAHQDS1187FB55275,Maysa,SORHXYU12A8C13716B,Bloco Da Solidao (1996 Digital Remaster),-15.574,nan,137.673,0.038,0.371,0,0.40946490922770284,150.25587
ARALP6I1187B989E27,The Shirelles,SOEMLQO12AB01808B6,Will You Love Me Tomorrow,-9.79,nan,68.283,0.603,0.134,1960,0.379137555624937,159.76444
AR23EC41187FB4805D,The American Boychoir,SOITEVV12A6D4F5969,Stille nacht_ heilige nacht,-32.017,nan,0.0,1.0,0.867,0,0.2918834217879059,230.26893
AR8JSAL1187FB3CE7E,JDS,SOWNSZY12AB0180BCF,Nine Ways,-5.533,0.582918458497712,134.014,0.533,0.598,0,0.4497463102603577,465.60608
ARL6FF81187FB5A916,Panic At The Disco,SOQKKPE12A8C13C2CD,Northern Downpour (Album Version),-8.901,0.3522322250053423,85.157,0.454,0.407,0,0.6046551281353578,247.77098
AR9EZGO1187B9A401F,Jan Howard,SORJXPY12AB0182839,Bad Seed,-15.915,0.2740735781033903,86.162,0.49,0.648,0,0.2586712675344854,165.98159
ARLDW6Z1187FB3F2A0,Abraham Laboriel,SOIRGRL12AB0186BC2,Exchange,-8.489,0.319565986882865,93.106,0.252,0.393,1995,0.29837272098690754,368.16934
ARKA2YS1187B9A4060,Michèle Arnaud,SOEGTAN12A6D4F8726,Marie D'Aquitaine,-13.366,nan,49.262,0.0,0.0,0,0.3136658169944595,176.27383
AR1QXAQ1187FB47FAC,Sticky Fingaz,SODTRPJ12A8C1377E9,Oh My God,-5.947,0.6362872244273321,80.149,0.358,0.324,2000,0.40378423495862525,266.4224
ARKSBCO1241B9CE46E,Dame Joan Sutherland / New Philharmonia Orchestra / Richard Bonynge,SOKPFTZ12A6D4FA141,Joy To The World,-13.826,nan,82.422,0.103,0.476,0,0.3056626196216217,111.0722
AR76DOS1187FB5AE78,The Jeff Healey Band,SOFVRCJ12AB018B4DA,Hoochie Coochie Man,-11.488,nan,107.197,0.241,0.362,1989,0.41423624772199374,313.7824
AR4OHL91187B9B2EB9,Angela Dimitriou,SORWMLD12A8C137D1A,Ftei O Erotas,-9.28,nan,124.177,0.446,0.494,0,0.0,265.37751
AR6QQY41187B990574,Danny Wilson,SOFHQCR12A8C138A74,The Second Summer Of Love,-7.928,nan,196.034,0.605,0.677,1989,0.36290298564883927,167.20934
ARN8NCB1187FB49652,Lionel Rogg,SOCPGVG12AB018AA84,Prelude And Fugue In C Major BWV 531 : Fugue,-14.367,nan,64.401,0.314,0.601,0,0.2912710299960676,240.61342
AREHMUC1187B98B91B,Java,SOYUFEN12AB018BF99,Don't Phunk With My Heart,-7.598,nan,130.861,0.651,0.531,0,0.3597572438501757,356.41424
ARXG6L11187FB5695E,SWAMI featuring Asuivre,SOLWQFA12AB01899E8,Give It What U Got,-2.939,nan,90.008,0.014,0.32,2007,0.3807564155734675,260.28363
ARO2EDF1187B993BD8,The Black Velvet Band,SOAMXQV12AB018775F,Dancing To A Standstill,-8.632,nan,122.174,0.59,0.67,0,0.26279850496139084,256.39138
ARU0HTX1187B98B4C6,Lisa Lynne,SOENDOQ12A8C139A41,Isla del Luna,-14.544,0.7613032180894456,95.981,0.6,0.657,1999,0.42093775483735935,316.49914
